Epoch,Train_Loss,Val_Loss,Time,recon,ssim,edge,wav,base,illum,col,oe,total
2148,0.016492894089056385,0.09386261865496635,95.17701172828674,0.009117970895022153,0.01914126131269667,0.003879475783970621,0.013559054289427068,0.009742288668122557,0.00823629971800579,0.03085216290007035,6.307956825183838e-05,0.016492894089056385
2149,0.01660865995205111,0.09156594008207321,95.31355381011963,0.009200401643498076,0.01927784177992079,0.0038770030511336194,0.01364162029698491,0.009819944320867458,0.008204902834776375,0.030519848784638776,6.241472291122818e-05,0.01660865995205111
2150,0.016597725628978675,0.09114758461713791,95.24961352348328,0.009185561208675305,0.01921034018198649,0.0038748762658279805,0.013632042352110147,0.009819758459925651,0.008247505662341913,0.031096101742651726,6.31941206783103e-05,0.016597725628978675
2151,0.016619478145407304,0.09245471224188805,95.16576480865479,0.009201650921669271,0.01916508674621582,0.003877041293308139,0.013655839090545973,0.00983790470701125,0.008224818343296646,0.03152740830762519,6.304476730256346e-05,0.016619478145407304
2152,0.016930934997896354,0.0921072980761528,95.22399044036865,0.00942695619745387,0.0193726470735338,0.003889251724920339,0.013860386442393064,0.010021104791926014,0.008272033337917593,0.031408756292528574,6.294400929810706e-05,0.016930934997896354
2153,0.016706581943564947,0.09165603831410409,95.25083374977112,0.009266727101057769,0.019344956080118814,0.0038840271977500784,0.013699624244537618,0.009875586248106426,0.008203298826184537,0.03079652681118912,6.283468716867209e-05,0.016706581943564947
2154,0.016714272714323467,0.09357689827680588,95.1397500038147,0.009251407436612579,0.019386470582750108,0.003889516684640613,0.013710129182371827,0.009870439854760965,0.008242443607499202,0.03147466943495803,6.315403099588618e-05,0.016714272714323467
2155,0.01667673371732235,0.09257805779576302,95.16908931732178,0.009214783875892559,0.01936610804663764,0.0038844087802701525,0.013678015304936304,0.00984563585370779,0.008223801580154233,0.032045264701462454,6.352967187826211e-05,0.01667673371732235
2156,0.01652693921079238,0.09264912113547324,95.28861212730408,0.009140139288372463,0.01923361725277371,0.0038779141133030255,0.01357704516293274,0.009757133070379495,0.00822546112868521,0.030580104676385722,6.32444983291099e-05,0.01652693921079238
2157,0.016603279805017843,0.09207955285906792,95.2328553199768,0.009192696520023877,0.01920627196629842,0.0038784898915845485,0.01364266601908538,0.009824233154455821,0.008239776415543423,0.030982040005425614,6.351326793549105e-05,0.016603279805017843
2158,0.016596908180250062,0.09241697743535042,95.20942044258118,0.009203104329191976,0.019155243502722845,0.003880034060631361,0.013639589241809314,0.009829212168438567,0.008233715455151266,0.03050885670300987,6.31536599119779e-05,0.016596908180250062
2159,0.016652376531726784,0.0931376002728939,95.21716547012329,0.00922602362309893,0.019242180188496907,0.0038813763199788,0.013670437861647872,0.009843775841097037,0.008218297380954026,0.03127362609323528,6.30595492890181e-05,0.016652376531726784
2160,0.0166776724325286,0.09267179295420647,95.31989908218384,0.009232707265764474,0.01925719764497545,0.0038809115356869166,0.013667621900224023,0.00985056929083334,0.008220112073338694,0.032028687670826915,6.334010257055588e-05,0.0166776724325286
2161,0.016582093872129916,0.09266085535287857,95.26849889755249,0.009169349144730303,0.019253075652652316,0.003875449790308873,0.01362629413811697,0.00978230209607217,0.008233633240063985,0.03125646480255657,6.269866649939341e-05,0.016582093872129916
2162,0.01667633422960838,0.09080267772078514,95.21766328811646,0.00924496050303181,0.01927768283420139,0.0038820412993017172,0.013671810751159986,0.009868696493407091,0.008175183050334454,0.03117420219712787,6.362924397737125e-05,0.01667633422960838
2163,0.016718257690469425,0.09276767894625663,95.28905487060547,0.00925288582427634,0.019375406636132134,0.0038849978821559085,0.013696441325462527,0.009858641837620074,0.008233824375395974,0.03190172721942266,6.26804227461264e-05,0.016718257690469425
2164,0.016723806692494285,0.09268145486712456,95.17185521125793,0.009266658158351978,0.0193675250477261,0.0038826276641339063,0.013714985843333933,0.009884551268898778,0.00821923534075419,0.031280280984938146,6.347225816379402e-05,0.016723806692494285
2165,0.016463699353237948,0.09225208714604377,95.24830079078674,0.009095960379474693,0.019159420861138237,0.003872604346834123,0.01352164228964183,0.009725248921248647,0.008190316162589523,0.03087815273139212,6.259525458584017e-05,0.016463699353237948
2166,0.016563353261186017,0.09121037125587464,95.20383667945862,0.009171470062186321,0.019202120304107666,0.003874766678135428,0.013605112847354677,0.009800420788427194,0.008195873237111502,0.03065162146670951,6.313334965890741e-05,0.016563353261186017
2167,0.016689477612574895,0.09324872761964798,95.1369879245758,0.009252696885830827,0.01928162177403768,0.0038795060167709987,0.013686406544099252,0.009856576470451222,0.008219648324367073,0.03130698196589947,6.228390198439608e-05,0.016689477612574895
2168,0.01664876952767372,0.0922302520275116,95.319739818573,0.009215752273384068,0.019208260112338595,0.0038750694340301886,0.013656823583361176,0.009832809631609254,0.008237823697013988,0.03196296292460627,6.318007870515175e-05,0.01664876952767372
2169,0.016669686598082382,0.0918719682097435,95.17136406898499,0.009228520500991079,0.019335597356160483,0.0038866278591255347,0.013688304987218645,0.009826643224805594,0.008203339336646928,0.03146075947624114,6.196379528949099e-05,0.016669686598082382
2170,0.01663873162948423,0.09204997703433036,95.27288579940796,0.009219382835759057,0.01924149407280816,0.0038796515493757194,0.01363954062677092,0.009836596293995777,0.008219037427463466,0.031125241331756114,6.317395289395467e-05,0.01663873162948423
2171,0.01653200703776545,0.09327461943030357,95.24846887588501,0.009152329429570172,0.019144293467203775,0.0038753538175175586,0.013598997058967749,0.009770813015186125,0.008216006985555092,0.030713783252156443,6.272838331442839e-05,0.01653200703776545
2172,0.01672897544172075,0.09205891504883766,95.231605052948,0.009275687694963482,0.01927473783493042,0.0038820652632663645,0.013727434360318714,0.009885275442567136,0.008246652879234817,0.03161815725680855,6.285658830892752e-05,0.01672897544172075
2173,0.01673436135467556,0.09226799860596657,95.29843378067017,0.009276302078117927,0.019317729473114012,0.0038768254567144644,0.013715651205016508,0.009871121471126874,0.00822115263177289,0.031837835179434885,6.331629823355358e-05,0.01673436135467556
2174,0.016623378019366,0.09129557073116303,95.33389019966125,0.009207115452736616,0.0192052337858412,0.003875783133423991,0.013647282566461298,0.009824851823763714,0.00822436311489178,0.031317702204816875,6.321778730327626e-05,0.016623378019366
2175,0.016644204200969803,0.09267111718654633,95.27562141418457,0.009241498452093867,0.01914134343465169,0.003875977169825799,0.013665825045771069,0.009857626184821128,0.00819996091744138,0.03081439880033334,6.292372222302549e-05,0.016644204200969803
2176,0.016520816758275034,0.09362748697400093,95.27691531181335,0.009141871235850784,0.01911941104465061,0.003871612364633216,0.013579310994181368,0.009768200200051069,0.008231445639911626,0.03091632741606898,6.260478650056534e-05,0.016520816758275034
2177,0.01645887674142917,0.09085610002279282,95.19972634315491,0.009102364410128858,0.019138949712117513,0.0038722992015795574,0.013532589392529593,0.009720869043634997,0.008225909533600013,0.03032841507345438,6.327980794986211e-05,0.01645887674142917
2178,0.01649748921394348,0.09157297000288964,95.23549747467041,0.009118490237742662,0.019167938232421876,0.0038682103115651343,0.013562750497625934,0.00975733151452409,0.008211049727267689,0.0308199120975203,6.291093635735163e-05,0.01649748921394348
2179,0.016623861889044442,0.09230139762163163,95.25150108337402,0.00921128657542997,0.019238958888583714,0.003878487498602933,0.013644692984720071,0.009820261684556802,0.008176261650191414,0.031122731742345623,6.237265694342871e-05,0.016623861889044442
2180,0.016632755738165642,0.09175501555204392,95.11534023284912,0.00921245077624917,0.01919935120476617,0.0038749110543479523,0.013652510452601645,0.009825158920139075,0.008160859629925755,0.03179620582196448,6.312142224003262e-05,0.016632755738165642
2181,0.01644891636239158,0.09296239107847214,95.14373707771301,0.00909067434983121,0.019149781597985163,0.003871964565478265,0.01350750847409169,0.00972774762660265,0.008177788282434146,0.030558410754634273,6.349561785972371e-05,0.01644891636239158
2182,0.01646926979223887,0.0916108712553978,95.21568369865417,0.00910763963436087,0.01913923846350776,0.003866805669127239,0.013538843322959212,0.009719836213108566,0.008181428135269219,0.030759336720738144,6.284499355883415e-05,0.01646926979223887
2183,0.016668984091116324,0.091200343221426,95.25053238868713,0.009253382947709825,0.019200349383884006,0.003873596599118577,0.013679901415275203,0.009860648326575756,0.008202036877887117,0.030927828811109066,6.275413270422704e-05,0.016668984091116324
2184,0.016828782111406326,0.0930504347383976,95.26836800575256,0.009346377793699503,0.019387454191843668,0.0038880129396501517,0.013788677934143278,0.009963850474192036,0.008184780571609736,0.03143061253759596,6.264656390881226e-05,0.016828782111406326
2185,0.016808234117925168,0.09206753432750701,95.30627536773682,0.0093394543375406,0.01939289278454251,0.003883603224530816,0.013781936537060472,0.009937133482760853,0.008226169269118044,0.0308480648489462,6.291645158049795e-05,0.016808234117925168
2186,0.01668714438875516,0.09319769620895385,95.25444412231445,0.009257674117883046,0.01923732386695014,0.0038811960376592147,0.013682420793920756,0.009868137759880886,0.00820731484848592,0.031218580628434817,6.338663221236452e-05,0.01668714438875516
2187,0.016584348392983277,0.09352309331297874,95.25340938568115,0.009185505453497172,0.019183011849721272,0.0038737556007173326,0.01361527698735396,0.00979005449761947,0.008198566693398688,0.031197909145719474,6.266784900911186e-05,0.016584348392983277
2188,0.016519659405781165,0.09211953565478324,95.20251727104187,0.009150746692385938,0.01907140678829617,0.0038692101965554886,0.013578491989109251,0.00976792517842518,0.008187180249434378,0.03096362172729439,6.299230174442351e-05,0.016519659405781165
2189,0.016458273207147916,0.09310331836342811,95.28383159637451,0.009092152708520491,0.01917913277943929,0.003870952904431356,0.013538198746326897,0.0097113292126192,0.008203467035459147,0.030673743502961266,6.28942046626039e-05,0.016458273207147916
2190,0.016467000341249836,0.09231050163507462,95.24370455741882,0.00909308401453826,0.01920858489142524,0.0038678982998761866,0.013535207439627913,0.009708255059603188,0.008193743983283638,0.030931825654374228,6.300737191527992e-05,0.016467000341249836
2191,0.016439864333305094,0.09218532964587212,95.24550175666809,0.009083868819806312,0.019122571415371364,0.0038640866273393234,0.013505544832183256,0.009718795633978313,0.0081969336192641,0.030690641678455803,6.35144305925116e-05,0.016439864333305094
2192,0.01659928336325619,0.09251968711614608,95.26025795936584,0.009196434877812862,0.019179663393232557,0.003871218449850049,0.01361738835564918,0.00981032931142383,0.008229916224049198,0.03109282135549519,6.313109420785976e-05,0.01659928336325619
2193,0.01680170306728946,0.0917241756618023,95.29127025604248,0.009325858139329487,0.01942536513010661,0.003888407424092293,0.013769845573438539,0.009939141486667925,0.008167237842248546,0.031209631235235267,6.321596881188422e-05,0.01680170306728946
2194,0.017053789815141097,0.09205665722489358,95.36488127708435,0.009521816828184657,0.01944011476304796,0.003900045917576386,0.01396322518794073,0.010103876019517581,0.008224785519349907,0.03122547228510181,6.28028692129787e-05,0.017053789815141097
2195,0.016523538529872893,0.09134899750351906,95.33797121047974,0.009156955354329612,0.01910422960917155,0.0038681013111232054,0.013584077523814308,0.009791313221471178,0.008180728850679265,0.030373141852517924,6.336628104391037e-05,0.016523538529872893
2196,0.01643214566840066,0.09200104594230651,95.23992371559143,0.00908146743145254,0.01910731554031372,0.0038621326794640886,0.013518259287294415,0.009707691371440888,0.008183232742465204,0.030659230339030424,6.320453532983074e-05,0.01643214566840066
2197,0.016410881293316682,0.09274735435843467,95.24887299537659,0.00906524335551593,0.019117108980814614,0.0038677998782239028,0.013486094427191548,0.00968802254440056,0.008164480796290768,0.030719970394339827,6.315630714725432e-05,0.016410881293316682
2198,0.01653004556480381,0.09336171224713326,95.28210306167603,0.009147618781361316,0.019182125197516546,0.0038707313262340095,0.013575799647304748,0.009755655852042966,0.008161099548969004,0.031042764290339416,6.32958556023924e-05,0.01653004556480381
2199,0.016566966627207066,0.09228593453764916,95.18194818496704,0.00918471009367042,0.019101545015970865,0.003866486088372767,0.013626029745986064,0.009798576583464941,0.008215197666237751,0.030802694778475498,6.330748673721902e-05,0.016566966627207066
2200,0.016600698977708817,0.09200262948870659,95.2758686542511,0.009203146563635932,0.019134371545579697,0.0038666646177363062,0.013642515792614884,0.009811656510250436,0.008172809763087166,0.0312937866937783,6.303653594043674e-05,0.016600698977708817
2201,0.016558427098724578,0.09252750560641289,95.26272869110107,0.00916789621528652,0.019149322774675157,0.0038695716588861414,0.013606574322200483,0.009769617552972502,0.008178548807692197,0.031364508006307815,6.303228168439054e-05,0.016558427098724578
2202,0.01655403335061338,0.09259965732693672,95.34111618995667,0.00917021494358778,0.019114599492814806,0.00386954382320659,0.013600935640020503,0.009796063185979923,0.008151641719871098,0.031155195486628345,6.284711611366826e-05,0.01655403335061338
2203,0.016638531751102872,0.09170996785163879,95.26218724250793,0.009231026963227326,0.01918999407026503,0.0038750396167031593,0.013661668499310812,0.009847140366004573,0.008198901063038243,0.030817386325862672,6.323585345306526e-05,0.016638531751102872
2204,0.01635954952902264,0.09263434737920762,95.19650602340698,0.009027652194102604,0.019113554954528808,0.00386060519143939,0.013455991792596048,0.00963970740015308,0.00816954813276728,0.03066103283729818,6.285001335622079e-05,0.01635954952902264
2205,0.016440249402076005,0.09264871880412101,95.22463154792786,0.009070307306117482,0.019154334598117405,0.003864357200347715,0.013536168535550435,0.009689110792759392,0.008141912319180038,0.03154377008477847,6.299418027443455e-05,0.016440249402076005
2206,0.016343813964890107,0.09235394388437271,95.1865177154541,0.009018999859690666,0.019034672843085396,0.003857755484059453,0.013456420749425888,0.009651069233400955,0.008152418694355422,0.03085874393168423,6.294040700075874e-05,0.016343813964890107
2207,0.016326668597757818,0.09197350591421127,95.25053644180298,0.009020150252100494,0.01898253467347887,0.0038599379246847497,0.01344800732202,0.00964170279395249,0.008169910406900776,0.030386652242806223,6.340774171293776e-05,0.016326668597757818
2208,0.016607908921109305,0.09128998070955277,95.28281831741333,0.009214169391327433,0.019110107156965466,0.003866388053736753,0.01363491475996044,0.009825380510754055,0.008172143124457862,0.031181822675797673,6.269171079310353e-05,0.016607908921109305
2209,0.01661248746017615,0.09227510303258896,95.24556136131287,0.009216776421914498,0.019197533395555286,0.0038688054375557437,0.013641392060865959,0.009820572210268842,0.008171772489117251,0.030642079412937163,6.315338563915812e-05,0.01661248746017615
2210,0.016737214939461814,0.09178747892379761,95.07969188690186,0.009287233263668086,0.01928293890423245,0.0038720052611703674,0.013733523858504163,0.00989982276947962,0.008186120229462782,0.031488944794982675,6.255789279363297e-05,0.016737214939461814
2211,0.016546227803660763,0.09188462108373642,95.31153655052185,0.009152200422767136,0.01917843845155504,0.003867904923649298,0.013600909612658951,0.009774249562372763,0.008162950885792573,0.03136391857845916,6.292480085562602e-05,0.016546227803660763
2212,0.016734200033048787,0.09173389598727226,95.31060886383057,0.009285769750260645,0.019306284851498073,0.0038744803512882854,0.013732264507561922,0.009884522886325915,0.008151725872109333,0.031525202633606066,6.357526630697268e-05,0.016734200033048787
2213,0.01648773058835003,0.09166212156414985,95.32007598876953,0.00912209127512243,0.019067052205403646,0.0038631279083589714,0.013563351875378027,0.009739229755683077,0.008190970558466184,0.03118051026430395,6.231073392986749e-05,0.01648773058835003
2214,0.016498005129396916,0.09155923247337341,95.23478174209595,0.009139854754838679,0.019094507959153916,0.003859050986357033,0.013565271658202012,0.009759982015109725,0.008154923426401284,0.03053891658369038,6.312577420514584e-05,0.016498005129396916
2215,0.01666098151769903,0.09140833348035812,95.19899296760559,0.009231891131235494,0.01922835456000434,0.003876777805077533,0.013656389369732803,0.00983867769440015,0.008172693854818742,0.03181543503784471,6.273908856960652e-05,0.01666098151769903
2216,0.01640202479230033,0.09310262784361839,95.1786904335022,0.009073855872783396,0.01896899355782403,0.0038603440418632493,0.013501176583684153,0.009699121492190493,0.008155917005820407,0.030838875987877448,6.333676601645127e-05,0.01640202479230033
2217,0.016342763259179063,0.09216798439621926,95.2669370174408,0.009023328160660135,0.019073336654239232,0.0038647069388793574,0.01346485376978914,0.009627660767485698,0.008161561816102928,0.03044759386115604,6.0196214859773695e-05,0.016342763259179063
2218,0.01638986377666394,0.09226870983839035,95.305419921875,0.009065498943544097,0.018958483272128634,0.0038550000441157153,0.013503433759841654,0.009683023544235362,0.00816717147309747,0.030848093397087523,6.271889059216088e-05,0.01638986377666394
2219,0.016556808770530753,0.0922722925245762,95.23923850059509,0.00917536463174555,0.019185386233859594,0.003872251919367247,0.013603703224410613,0.009798568367130226,0.00811497019810809,0.030609331323454777,6.2947687894987e-05,0.016556808770530753
2220,0.01625767047620482,0.09193611860275269,95.24828577041626,0.00896335487978326,0.01898334158791436,0.0038549028399089973,0.013390859940813647,0.009596601463854312,0.00815476387532221,0.030523388729327253,6.311592463868168e-05,0.01625767047620482
2221,0.016492825494044357,0.09131387829780578,95.2697901725769,0.009129903533806404,0.01906648317972819,0.003860809142804808,0.013565017332633336,0.009739310720728504,0.008184647543562783,0.03107245296239853,6.245190803008584e-05,0.016492825494044357
2222,0.016538992395831478,0.09274108827114105,95.25986671447754,0.009152933739953571,0.019201660421159533,0.003873550881528192,0.013595621987349458,0.009756976316372554,0.00814642474676172,0.03103738268630372,6.252690308258479e-05,0.016538992395831478
2223,0.01643364105373621,0.09291860029101372,95.26717400550842,0.009080608704437812,0.019122373792860244,0.003861009908012218,0.013523543334255615,0.009698953351212873,0.008184993251537284,0.030725953202280734,6.32908207686632e-05,0.01643364105373621
2224,0.01643143395582835,0.09239891812205314,95.34036302566528,0.009089703754418426,0.019040891064537897,0.0038622836127049395,0.013505434232453505,0.009698065798729658,0.008149170256737205,0.030993528643416035,6.30299756547201e-05,0.01643143395582835
2225,0.01649815647966332,0.09193732216954231,95.12685084342957,0.009153577720539437,0.018979567421807182,0.0038591138397653896,0.013580591881440746,0.00976140914277898,0.008127674714972576,0.03075584635966354,6.279517984893346e-05,0.01649815647966332
2226,0.016465117670595646,0.09255555048584937,95.28162789344788,0.009121816514266861,0.018992406527201335,0.00385652267632799,0.013562620164205631,0.00974645499760906,0.008153755933874183,0.03071890362848838,6.349198581875252e-05,0.016465117670595646
2227,0.01669308519611756,0.09398353815078736,95.18224167823792,0.0092773734488421,0.01911148813035753,0.003865975764993992,0.013713916196591324,0.009889968263192309,0.008150997027340862,0.03139329914417532,6.369757660854224e-05,0.01669308519611756
2228,0.0163185206345386,0.09273979634046554,95.01956820487976,0.009010070483717653,0.019035427040523953,0.003852651338610384,0.013447498410112328,0.009651213967137867,0.008150312316914399,0.03009010532663928,6.337727786871029e-05,0.0163185206345386
2229,0.016433964541388884,0.09392296880483628,95.28905987739563,0.009096095539215539,0.01899315383699205,0.0038594273270832168,0.013527113693869776,0.009709131446563535,0.008195730046265655,0.030782034045292273,6.299474085895953e-05,0.016433964541388884
2230,0.016646927446126936,0.09201959699392319,95.21870970726013,0.009237650639067093,0.019141145812140572,0.003861955385137763,0.013659902637203535,0.00983073030701942,0.008150621242821217,0.03166944244669544,6.30302676735697e-05,0.016646927446126936
2231,0.0165089981796013,0.09332421362400055,95.24890398979187,0.009143378767702314,0.019101325141059028,0.0038607850070628857,0.013569795211984051,0.009746772582746215,0.008153798987882006,0.030975417151219316,6.309490379695464e-05,0.0165089981796013
2232,0.016518809460103513,0.0941507038474083,95.2881395816803,0.009169372709261046,0.01901463482115004,0.0038586966776185568,0.013605713931222757,0.009785372436874443,0.008156731757852767,0.030280131022963258,6.338012001634752e-05,0.016518809460103513
2233,0.016850857854717308,0.09297634765505791,95.30691146850586,0.009379327104737361,0.01918763346142239,0.00387325301559435,0.013807601701054308,0.009978083943327267,0.008146234405123525,0.03235867675807741,6.257963563990406e-05,0.016850857854717308
2234,0.016434340485268168,0.09222035765647889,95.30194783210754,0.009103192368315326,0.018973148663838705,0.0038580368500616817,0.01353068220325642,0.009720949836903149,0.008128777872771024,0.030735206661952865,6.231270624813438e-05,0.016434340485268168
2235,0.016418458012243113,0.09227861225605011,95.21666145324707,0.009086168667094574,0.019002057711283365,0.0038555618023706807,0.01351663428462214,0.009690473067263762,0.008146325195622113,0.030872004667503967,6.31039752741458e-05,0.016418458012243113
2236,0.01632745595028003,0.09433231905102729,95.22314310073853,0.009031112756994036,0.01889735089408027,0.0038506125337961646,0.01344955706761943,0.009651988924791416,0.00812959772017267,0.030592571414179273,6.283033227216746e-05,0.01632745595028003
2237,0.016364695185588467,0.09492135867476463,95.34555411338806,0.00904672880553537,0.018970688449011907,0.003851147477204601,0.013464800868597296,0.009663324457489781,0.008148816634590427,0.0308711605767409,6.281869988168153e-05,0.016364695185588467
2238,0.0163858332278,0.09394264221191406,95.28520131111145,0.009078339183082183,0.018879232671525744,0.0038510752241644594,0.01349786590370867,0.009706332718746529,0.008105827699311905,0.03064316338342097,6.29977588788064e-05,0.0163858332278
2239,0.016411468730204635,0.09279225051403045,95.25498342514038,0.009098360567457145,0.018947606086730958,0.003856169609352946,0.01353510577024685,0.009709051373518176,0.008131353122492632,0.03012021372715632,6.27416013473376e-05,0.016411468730204635
2240,0.016529219672083855,0.09224164471030236,95.33179330825806,0.009174607425100274,0.01901085297266642,0.0038585322448569867,0.013608008745229907,0.009774124725825256,0.008158090869999595,0.030665621902379724,6.322267818236588e-05,0.016529219672083855
2241,0.016520529443191156,0.0926921708881855,95.10773706436157,0.009161832690652873,0.01902982552846273,0.003862516539067858,0.013577740542176697,0.009781149983819988,0.008120354242208931,0.030919516016211776,6.291744293498091e-05,0.016520529443191156
2242,0.01637759799344672,0.09201758727431297,95.19241261482239,0.00905809144799908,0.018981925116644965,0.003855010121543374,0.01347945161163807,0.00967372649245792,0.008109360586644875,0.03084961763686604,6.245219328680681e-05,0.01637759799344672
2243,0.016330802693135207,0.09133251413702964,95.1932623386383,0.009011320995373858,0.019044118192460803,0.0038524640346359875,0.013454426682243744,0.009623100846591922,0.008130578925419185,0.030909398429923587,6.321735182803323e-05,0.016330802693135207
2244,0.016588819647828736,0.09146658927202225,95.34611773490906,0.009213554840534925,0.018987882402208115,0.003858967652130458,0.013645866945799855,0.00980953094859918,0.008130476580311855,0.03147451853172647,6.299510117023665e-05,0.016588819647828736
2245,0.016548760736154185,0.09307728722691536,95.2186529636383,0.009178748437099987,0.019110166231791178,0.003858329745837384,0.013606048822402954,0.00979388281909956,0.008107580884049337,0.030703401358591186,6.35976043530917e-05,0.016548760736154185
2246,0.016452504636512863,0.09211441785097123,95.29969143867493,0.009101865134305423,0.019006687800089517,0.0038536158731828133,0.013535488351351686,0.009711327190614408,0.008122528484091163,0.031570908551414804,6.304304231760069e-05,0.016452504636512863
2247,0.016185582967268096,0.09261397033929825,95.21989607810974,0.008932548012170527,0.01886324061287774,0.0038431910125331747,0.013345473079631727,0.00956303995102644,0.008111494754751524,0.030079472514076364,6.343063154755019e-05,0.016185582967268096
2248,0.01632996773554219,0.09235737219452858,95.29834198951721,0.009027741193357442,0.018960402806599934,0.0038497222468463913,0.013442817059242064,0.009657076978021198,0.008119146966685852,0.03043383082581891,6.30734967973407e-05,0.01632996773554219
2249,0.016545371073815558,0.09052731692790986,95.3479356765747,0.009182777899420924,0.019076806704203288,0.0038608770072460176,0.013610587360130415,0.009785745311528444,0.00810829176257054,0.030636948632697263,6.298490307584596e-05,0.016545371073815558
2250,0.01633484106924799,0.09096566304564475,95.13243436813354,0.009043323590109746,0.018888538943396673,0.003848829476369752,0.013471889206104808,0.009659722165928947,0.008114345497969125,0.0303160624164674,6.305231384617274e-05,0.01633484106924799
2251,0.016429749499592517,0.09273410245776176,95.06771111488342,0.009108352574209373,0.01891246212853326,0.0038532394688162537,0.013538270605107148,0.009716763920668099,0.008133656409465605,0.030706293936818837,6.327260070346736e-05,0.016429749499592517
2252,0.016461554674638643,0.0932928517460823,95.25527262687683,0.00911577099106378,0.019010118378533256,0.0038518273168139986,0.013542928136885166,0.009725221167835925,0.008169952146708966,0.030948574704428515,6.283643848057353e-05,0.016461554674638643
2253,0.01634915165603161,0.09194707095623017,95.06215190887451,0.009047403085148996,0.018924446635776096,0.0038486022766058645,0.013476823659406768,0.00968117287589444,0.008075781857801808,0.030478722465535006,6.340969049519332e-05,0.01634915165603161
2254,0.016382071549693743,0.09257057160139084,95.23974633216858,0.009059635162767437,0.01901372750600179,0.0038545523475234707,0.013484980271508296,0.009668885405278868,0.008123797080996963,0.030727303073638017,6.244592600299686e-05,0.016382071549693743
