image,relative_path,width,height,MUSIQ,LIQE,Q-Align
normal00751.png,normal00751.png,600.0,400.0,70.13630676269531,2.083329677581787,3.640625
normal00752.png,normal00752.png,600.0,400.0,70.13630676269531,2.083329677581787,3.640625
normal00753.png,normal00753.png,600.0,400.0,55.57984924316406,2.2938599586486816,3.11328125
normal00754.png,normal00754.png,600.0,400.0,55.57984924316406,2.2938599586486816,3.11328125
normal00755.png,normal00755.png,600.0,400.0,55.57984924316406,2.2938599586486816,3.11328125
normal00756.png,normal00756.png,600.0,400.0,55.57984924316406,2.2938599586486816,3.11328125
normal00757.png,normal00757.png,600.0,400.0,61.09087371826172,2.0629305839538574,3.400390625
normal00758.png,normal00758.png,600.0,400.0,61.09087371826172,2.0629305839538574,3.400390625
normal00759.png,normal00759.png,600.0,400.0,65.60753631591797,2.1899876594543457,3.859375
normal00760.png,normal00760.png,600.0,400.0,65.60753631591797,2.1899876594543457,3.859375
normal00761.png,normal00761.png,600.0,400.0,69.68240356445312,3.92348051071167,4.078125
normal00762.png,normal00762.png,600.0,400.0,69.68240356445312,3.92348051071167,4.078125
normal00763.png,normal00763.png,600.0,400.0,53.7033805847168,2.284285306930542,3.53515625
normal00764.png,normal00764.png,600.0,400.0,53.7033805847168,2.284285306930542,3.53515625
normal00765.png,normal00765.png,600.0,400.0,66.64547729492188,2.853726625442505,4.0234375
normal00766.png,normal00766.png,600.0,400.0,66.64547729492188,2.853726625442505,4.0234375
normal00767.png,normal00767.png,600.0,400.0,72.9534912109375,4.987399578094482,4.359375
normal00768.png,normal00768.png,600.0,400.0,72.9534912109375,4.987399578094482,4.359375
normal00769.png,normal00769.png,600.0,400.0,63.10530471801758,3.001220941543579,3.951171875
normal00770.png,normal00770.png,600.0,400.0,63.10530471801758,3.001220941543579,3.951171875
normal00771.png,normal00771.png,600.0,400.0,65.681884765625,4.613193988800049,3.90625
normal00772.png,normal00772.png,600.0,400.0,65.681884765625,4.613193988800049,3.90625
normal00773.png,normal00773.png,600.0,400.0,66.46025085449219,2.797114849090576,3.80859375
normal00774.png,normal00774.png,600.0,400.0,66.46025085449219,2.797114849090576,3.80859375
normal00775.png,normal00775.png,600.0,400.0,74.67439270019531,3.5384202003479004,4.05859375
normal00776.png,normal00776.png,600.0,400.0,74.67439270019531,3.5384202003479004,4.05859375
normal00777.png,normal00777.png,600.0,400.0,74.67439270019531,3.5384202003479004,4.05859375
normal00778.png,normal00778.png,600.0,400.0,74.67439270019531,3.5384202003479004,4.05859375
normal00779.png,normal00779.png,600.0,400.0,66.63297271728516,2.9657649993896484,3.90234375
normal00780.png,normal00780.png,600.0,400.0,66.63297271728516,2.9657649993896484,3.90234375
normal00781.png,normal00781.png,600.0,400.0,70.06999969482422,3.2234065532684326,4.20703125
normal00782.png,normal00782.png,600.0,400.0,70.06999969482422,3.2234065532684326,4.20703125
normal00783.png,normal00783.png,600.0,400.0,70.06999969482422,3.2234065532684326,4.20703125
normal00784.png,normal00784.png,600.0,400.0,70.06999969482422,3.2234065532684326,4.20703125
normal00785.png,normal00785.png,600.0,400.0,70.06999969482422,3.2234065532684326,4.20703125
normal00786.png,normal00786.png,600.0,400.0,70.06999969482422,3.2234065532684326,4.20703125
normal00787.png,normal00787.png,600.0,400.0,72.41412353515625,2.9532997608184814,4.125
normal00788.png,normal00788.png,600.0,400.0,72.41412353515625,2.9532997608184814,4.125
normal00789.png,normal00789.png,600.0,400.0,72.41412353515625,2.9532997608184814,4.125
Average,-,,,68.5673698425293,3.2539834785461426,4.0084375
Std,-,,,5.738952813899908,0.6787351552299268,0.29527683006302796
