image,relative_path,width,height,MUSIQ,LIQE,Q-Align
r125034a9t.png,r125034a9t.png,384.0,384.0,63.6579704284668,3.6028308868408203,3.099609375
r125442fat.png,r125442fat.png,384.0,384.0,68.81453704833984,4.989523410797119,4.07421875
r127608abt.png,r127608abt.png,384.0,384.0,61.6331787109375,2.8520331382751465,3.125
r12946364t.png,r12946364t.png,384.0,384.0,69.71073150634766,3.5799951553344727,3.45703125
r1301676dt.png,r1301676dt.png,384.0,384.0,68.8254623413086,4.991000175476074,4.0078125
r13073518t.png,r13073518t.png,384.0,384.0,69.97374725341797,4.555519104003906,4.22265625
r1372056ct.png,r1372056ct.png,384.0,384.0,71.23895263671875,4.246095657348633,4.0390625
r13837601t.png,r13837601t.png,384.0,384.0,65.6810302734375,2.798839569091797,3.75390625
r13907965t.png,r13907965t.png,384.0,384.0,67.91397094726562,4.81959342956543,3.478515625
r13928401t.png,r13928401t.png,384.0,384.0,72.05745697021484,4.851469993591309,3.578125
r141665bdt.png,r141665bdt.png,384.0,384.0,72.82625579833984,4.458610534667969,3.732421875
r141669e5t.png,r141669e5t.png,384.0,384.0,54.190467834472656,1.3751294612884521,2.466796875
r1419078bt.png,r1419078bt.png,384.0,384.0,71.30126953125,4.943453311920166,4.18359375
r142335f0t.png,r142335f0t.png,384.0,384.0,63.93852615356445,3.7562577724456787,3.24609375
r142787e2t.png,r142787e2t.png,384.0,384.0,70.01097869873047,4.824064254760742,3.541015625
r14289905t.png,r14289905t.png,384.0,384.0,64.54572296142578,4.381834030151367,3.16015625
r145215fft.png,r145215fft.png,384.0,384.0,66.88988494873047,3.4499945640563965,3.423828125
r145221d9t.png,r145221d9t.png,384.0,384.0,68.21297454833984,4.840121746063232,4.01171875
r146771d7t.png,r146771d7t.png,384.0,384.0,61.179954528808594,2.5979533195495605,3.125
r150058a4t.png,r150058a4t.png,384.0,384.0,72.85018157958984,4.9392290115356445,3.943359375
r15885978t.png,r15885978t.png,384.0,384.0,63.90950393676758,3.1207497119903564,3.849609375
r15919202t.png,r15919202t.png,384.0,384.0,66.82376861572266,4.505488872528076,3.88671875
r1602555bt.png,r1602555bt.png,384.0,384.0,72.8232192993164,4.162058353424072,3.978515625
r163317d6t.png,r163317d6t.png,384.0,384.0,72.74422454833984,3.4523985385894775,3.693359375
r163967d4t.png,r163967d4t.png,384.0,384.0,68.48320007324219,4.310769557952881,3.953125
r16422663t.png,r16422663t.png,384.0,384.0,71.25743865966797,3.726985216140747,3.84375
r16509308t.png,r16509308t.png,384.0,384.0,57.34955596923828,3.5810036659240723,3.60546875
r165355c0t.png,r165355c0t.png,384.0,384.0,73.43135833740234,3.5646424293518066,3.892578125
r16654024t.png,r16654024t.png,384.0,384.0,71.61561584472656,4.987415790557861,3.919921875
r1683028at.png,r1683028at.png,384.0,384.0,60.89777755737305,1.7594020366668701,2.755859375
r1694427et.png,r1694427et.png,384.0,384.0,57.61442565917969,2.318725109100342,2.919921875
r170632f5t.png,r170632f5t.png,384.0,384.0,68.96576690673828,4.942120552062988,3.74609375
r17217693t.png,r17217693t.png,384.0,384.0,68.96558380126953,4.839384078979492,3.861328125
r181768b7t.png,r181768b7t.png,384.0,384.0,69.03630828857422,4.780549049377441,3.689453125
r1824034et.png,r1824034et.png,384.0,384.0,73.71405792236328,3.6608428955078125,3.794921875
r185929e9t.png,r185929e9t.png,384.0,384.0,61.253875732421875,3.485537052154541,2.44921875
r18791531t.png,r18791531t.png,384.0,384.0,66.00411224365234,4.732081413269043,3.546875
r18798194t.png,r18798194t.png,384.0,384.0,67.04199981689453,3.26717472076416,3.130859375
r1889220ft.png,r1889220ft.png,384.0,384.0,53.65613555908203,2.293483257293701,2.798828125
r18990432t.png,r18990432t.png,384.0,384.0,66.21894073486328,4.281554698944092,3.986328125
r1904147dt.png,r1904147dt.png,384.0,384.0,73.92501068115234,4.153584003448486,3.783203125
r191488c6t.png,r191488c6t.png,384.0,384.0,62.178749084472656,3.497011423110962,2.955078125
r1915909et.png,r1915909et.png,384.0,384.0,74.29517364501953,4.166598320007324,3.109375
r19183258t.png,r19183258t.png,384.0,384.0,72.18055725097656,3.184614658355713,3.478515625
r197770adt.png,r197770adt.png,384.0,384.0,68.37484741210938,4.405129432678223,3.9921875
Average,-,,,67.1282131576538,3.927894637584686,3.5304296875
Std,-,,,4.9584785749539595,0.7670893336812603,0.42661688534082914
