Loss_Variant,Epoch,Train_Loss,Val_Loss,Val_PSNR,Val_SSIM,Time,recon,ssim,edge,wav,base,illum,col,oe,total
woG1,1,0.1766645930341032,0.1806127242743969,16.86478551228841,0.6788368622461954,91.43050169944765,0.1253511858646009,0.0,0.0,0.120165606930119,0.1763466086666115,0.0084102760511832,0.2879003548964125,6.325646870991188e-07,0.1766645930341032
woG1,2,0.143978899558548,,,,91.01949548721312,0.1043752479809718,0.0,0.0,0.102428279206401,0.127590820254361,0.010399434654439,0.252963157462292,7.974842801160427e-07,0.143978899558548
woG1,3,0.1376398109876718,,,,91.1144666671753,0.1020918984698956,0.0,0.0,0.1005843342816243,0.1083305141293123,0.0117859918868444,0.2446087047946257,1.1014866696887748e-06,0.1376398109876718
woG1,4,0.1309467181563377,,,,91.23061347007751,0.0976134134364909,0.0,0.0,0.0966874808683747,0.0995018142657201,0.012252308626766,0.2358874477079657,1.0518150794243982e-06,0.1309467181563377
woG1,5,0.1289866075041841,0.1342383325099945,19.12991129557292,0.7356652577718099,91.12002182006836,0.096225031666824,0.0,0.0,0.0955405885078868,0.0970092926052261,0.012249838911974,0.2368235678457823,1.2517508721132755e-06,0.1289866075041841
woG1,6,0.1247171453032337,,,,91.13707113265993,0.0929588306634152,0.0,0.0,0.0927472706029161,0.0933070443875965,0.0123695826585419,0.2343772614344221,1.246776590565505e-06,0.1247171453032337
woG1,7,0.1218388737713704,,,,91.18894743919373,0.0906778516583755,0.0,0.0,0.0906973350487771,0.0910590610421094,0.0124173938892171,0.2350010738753881,1.1405662487754395e-06,0.1218388737713704
woG1,8,0.1225368903308618,,,,91.49373245239258,0.0913815621408771,0.0,0.0,0.0913074619335229,0.0913220771023484,0.0118695839812032,0.2318367104305595,1.5187409295343589e-06,0.1225368903308618
woG1,9,0.1188263191429317,,,,91.3747296333313,0.0885298078360616,0.0,0.0,0.0886089350783922,0.088493545432804,0.0116759654264286,0.2287496451715954,1.757475574327869e-06,0.1188263191429317
woG1,10,0.1178658561872654,0.1284130178391933,19.55298767089844,0.7517151991526286,91.70776462554932,0.0878422271277083,0.0,0.0,0.0881275865631025,0.0881788111673515,0.0105820884317403,0.2245539106795045,1.5663411351585768e-06,0.1178658561872654
woG1,11,0.1143123303524783,,,,91.15445303916933,0.0850148425727594,0.0,0.0,0.0856882878808213,0.0853916739464783,0.0107260157247302,0.2252997379811083,1.4970232183129069e-06,0.1143123303524783
woG1,12,0.1143673449205082,,,,91.10923218727112,0.0851783116699242,0.0,0.0,0.0858064803187964,0.0851506084875493,0.0105295784992822,0.2226003760197123,2.0038839993752607e-06,0.1143673449205082
woG1,13,0.1121875154556798,,,,91.2057647705078,0.0834831009145642,0.0,0.0,0.0843662259275796,0.0837462271151484,0.0102137393150173,0.2194376609853056,1.8372469608306355e-06,0.1121875154556798
woG1,14,0.1122744093175794,,,,91.01201438903809,0.083541976837594,0.0,0.0,0.0842940426263652,0.083795750544208,0.0098032110569174,0.2222741254773296,2.0047126384187997e-06,0.1122744093175794
woG1,15,0.1104006381613797,0.1140240002423524,20.42129160563151,0.7694867134094239,91.13383626937866,0.0820259193538642,0.0,0.0,0.0829110425576323,0.0824464807805956,0.0096399581296461,0.2240661851695326,1.9940106295433918e-06,0.1104006381613797
woG1,16,0.1074567865274968,,,,91.11359190940856,0.0798226278580603,0.0,0.0,0.0811154201138215,0.0803196374632296,0.0093219693803579,0.2167608800237296,2.297440021230666e-06,0.1074567865274968
woG1,17,0.1071981733328983,,,,91.39189982414246,0.0796272757417354,0.0,0.0,0.0808481136489598,0.0800664516807091,0.0096129906730207,0.2160348687015596,2.2156841071701307e-06,0.1071981733328983
woG1,18,0.1058708330402608,,,,91.14417147636414,0.0785631804620144,0.0,0.0,0.0800811486837805,0.079007580082436,0.0094700041265211,0.2171010493499333,2.3978810489242296e-06,0.1058708330402608
woG1,19,0.1064078556831742,,,,91.55009508132936,0.0790556555033707,0.0,0.0,0.0802560720409526,0.078982178274481,0.0093369549827375,0.2194148711249476,2.5142102968681707e-06,0.1064078556831742
woG1,20,0.1050043976942046,0.1243807021528482,19.83443476359049,0.7698244889577229,91.35156655311584,0.0779232397125881,0.0,0.0,0.0793021844669443,0.0782810821823897,0.0093762803150982,0.2165320168753139,2.422765289714216e-06,0.1050043976942046
woG1,21,0.1056298179948916,,,,91.15951251983644,0.0784300788626319,0.0,0.0,0.0799577812679478,0.0787802687311758,0.0090367479410144,0.2162045445598539,3.206780417127685e-06,0.1056298179948916
woG1,22,0.1030787965435473,,,,91.049786567688,0.0763997650842686,0.0,0.0,0.0782499058996556,0.076825348324463,0.0094198286800538,0.21501791226815,2.485485890703058e-06,0.1030787965435473
woG1,23,0.1018752453879254,,,,91.15474510192873,0.0755036247924703,0.0,0.0,0.0770591672998471,0.0759379522050501,0.0091117234541805,0.2145166813594396,2.66207528327715e-06,0.1018752453879254
woG1,24,0.100201130829385,,,,91.21583151817322,0.0742179850940821,0.0,0.0,0.0761748146510026,0.0746155587009719,0.009207541069596,0.2114708824235885,2.886524349255884e-06,0.100201130829385
woG1,25,0.0989932281988077,0.1135103888809681,20.4698610941569,0.7750117619832356,91.05894780158997,0.0732908205541431,0.0,0.0,0.0753238528478341,0.0738432244932065,0.0091411847178442,0.208826330719424,3.35982592668556e-06,0.0989932281988077
woG1,26,0.099214851184458,,,,91.081805229187,0.0735089044224043,0.0,0.0,0.0754623075672349,0.0739115623177075,0.0087826076177422,0.2092000255819227,4.090604990841886e-06,0.099214851184458
woG1,27,0.0987898773345791,,,,91.07217955589294,0.0731241914031446,0.0,0.0,0.075124946529748,0.0735804092627568,0.009584533317839,0.2086406306165163,3.3738490670418485e-06,0.0987898773345791
woG1,28,0.0987467537710412,,,,90.959885597229,0.0731498636305332,0.0,0.0,0.0751678731719978,0.0736366984297017,0.0095866337021599,0.204457579882907,3.870831191597415e-06,0.0987467537710412
woG1,29,0.097507641146906,,,,91.18621230125429,0.0721331817082694,0.0,0.0,0.0742663324001382,0.0726822115725181,0.0087189006611521,0.209958409066083,2.948259748523207e-06,0.097507641146906
woG1,30,0.0954257082804793,0.1011619064956903,21.3468755086263,0.7870996634165446,91.19555521011353,0.070567232266557,0.0,0.0,0.0729449692747143,0.0711213472436686,0.0087475249139195,0.2049385360518439,3.700204127314702e-06,0.0954257082804793
woG1,31,0.0945879138822926,,,,91.08082008361816,0.0698529189360923,0.0,0.0,0.0723068810327619,0.0703707041799045,0.0092619122845716,0.2067656349085393,3.808908746804081e-06,0.0945879138822926
woG1,32,0.0938544016270363,,,,91.00057315826416,0.0693779342242928,0.0,0.0,0.0717215265040514,0.0700014966433165,0.0092374293751953,0.1999708828134614,3.504021494053152e-06,0.0938544016270363
woG1,33,0.0938391492503588,,,,91.07620000839232,0.0693308546162042,0.0,0.0,0.0717632806569826,0.0699302344659312,0.0086595936350096,0.2044188170159449,4.228380515652248e-06,0.0938391492503588
woG1,34,0.0925023275748139,,,,91.28145623207092,0.0683198075008685,0.0,0.0,0.0707233846187591,0.0690694889206378,0.0086817818342662,0.2008087992912433,3.33651909304146e-06,0.0925023275748139
woG1,35,0.0930058707895337,0.0964180659502744,21.28038330078125,0.7848981221516927,91.07463479042052,0.0686952050347797,0.0,0.0,0.0711554789030161,0.0691411019470848,0.0091043536429156,0.2030812393202156,3.5013773181298537e-06,0.0930058707895337
woG1,36,0.0905208335731361,,,,90.89931869506836,0.0667920013981275,0.0,0.0,0.0694833960933763,0.0672419223262638,0.0090199113617361,0.200007213126929,3.925093400720014e-06,0.0905208335731361
woG1,37,0.0892801683884663,,,,91.10478162765504,0.0657712268475137,0.0,0.0,0.0685574381200016,0.0663777972098256,0.008848031009471,0.2020452254009051,4.008719780849922e-06,0.0892801683884663
woG1,38,0.0896041825657985,,,,91.2215609550476,0.06605170120592,0.0,0.0,0.0687467211582621,0.0667251573845011,0.0089082040358334,0.199751008607325,3.636603491276928e-06,0.0896041825657985
woG1,39,0.0887455957651627,,,,91.10918521881104,0.0654030246812789,0.0,0.0,0.0683602268395365,0.0660283333759327,0.0089672226038929,0.1975332937646107,4.277397118443483e-06,0.0887455957651627
woG1,40,0.0869890648383097,0.1065383236855268,21.0215815226237,0.7840814272562663,91.07826805114746,0.0640472746835868,0.0,0.0,0.0672957357935241,0.0646920146756484,0.0090255367103964,0.194882255841474,4.109646384045423e-06,0.0869890648383097
woG1,41,0.0876403755706841,,,,91.11786770820618,0.0645773772944192,0.0,0.0,0.0675528643988683,0.0651536347558263,0.0091530664358288,0.1947878877036884,3.942594850483937e-06,0.0876403755706841
woG1,42,0.0870851986720913,,,,91.0863482952118,0.0641040421075752,0.0,0.0,0.0671624623727603,0.0646843944111319,0.0087008382209011,0.1987586185702535,4.162493640244978e-06,0.0870851986720913
woG1,43,0.0841559620848933,,,,91.1448094844818,0.0618576888361426,0.0,0.0,0.0652412094297956,0.0625170081487444,0.0087784742096774,0.1936630769709094,3.562501849886543e-06,0.0841559620848933
woG1,44,0.0858069407891054,,,,90.99566125869752,0.0631275354716621,0.0,0.0,0.0663900043448952,0.0636568798332429,0.008970161430446,0.1959585780735875,4.5057527832654166e-06,0.0858069407891054
woG1,45,0.0850977430455997,0.0963382571935653,21.743079121907552,0.7935590902964275,91.54099082946776,0.0626572184570011,0.0,0.0,0.0658564600543897,0.0632796967554776,0.0089655692391402,0.1899388864269999,4.571738107723055e-06,0.0850977430455997
woG1,46,0.0857628110613002,,,,91.08102750778198,0.0631820034907489,0.0,0.0,0.0662865194140887,0.0636544151872885,0.0089975228250698,0.191358213236586,3.677031410170202e-06,0.0857628110613002
woG1,47,0.082874960800419,,,,91.18899703025818,0.0608734011069917,0.0,0.0,0.0643673453663216,0.0615136360169434,0.0090096769625412,0.191431707412493,3.6530143441251656e-06,0.082874960800419
woG1,48,0.0812012525733377,,,,91.37559127807616,0.0596157552399596,0.0,0.0,0.0631210463213138,0.0602769059602354,0.0087766710622999,0.1889127136864623,4.4499521096818e-06,0.0812012525733377
woG1,49,0.0832070831636913,,,,91.25645995140076,0.0611564455034791,0.0,0.0,0.0646594471191285,0.0617111507253568,0.0087857792634883,0.1916372032805544,4.559267441224633e-06,0.0832070831636913
woG1,50,0.0815076453641789,0.100932402536273,20.97936757405599,0.7910713672637939,91.25053286552428,0.059907747707406,0.0,0.0,0.063473745203409,0.060608492309197,0.0086903471736329,0.1852513308652111,4.552955611488955e-06,0.0815076453641789
woG1,51,0.079617725166141,,,,91.1688678264618,0.0583655431897181,0.0,0.0,0.0621854715415688,0.0590788493940576,0.0086569593852904,0.1884487008706468,4.401218736158701e-06,0.079617725166141
woG1,52,0.0793957491634322,,,,91.34964680671692,0.0582347645378503,0.0,0.0,0.0620957492682777,0.0587960332021361,0.0087420157897362,0.1867356243558594,4.432010476228329e-06,0.0793957491634322
woG1,53,0.0794032876242379,,,,91.25117945671082,0.0582276037970527,0.0,0.0,0.0621330532871308,0.0588417915535754,0.0086621319279685,0.1871832157866876,4.697438999477026e-06,0.0794032876242379
woG1,54,0.0771864030937679,,,,91.3138234615326,0.0565691702067852,0.0,0.0,0.0605066914233516,0.0572527861986003,0.0087381029677134,0.1813522206588846,4.8484953104118846e-06,0.0771864030937679
woG1,55,0.0790798433247159,0.1022931281477212,21.51553649902344,0.7926972707112631,91.4572250843048,0.0580804721131676,0.0,0.0,0.0618522193771405,0.0585160721398767,0.0088823426049202,0.1818671051840313,4.991579591702228e-06,0.0790798433247159
woG1,56,0.0786853989006065,,,,91.34413003921507,0.0577324594630569,0.0,0.0,0.0615020058438426,0.0584076533979568,0.0086030289034557,0.1831479912287876,4.638196807377659e-06,0.0786853989006065
woG1,57,0.0750659868182217,,,,91.29574489593506,0.0548818731283555,0.0,0.0,0.0589727225606558,0.0555345086594585,0.0089318226053394,0.1822400605458705,4.765204682454428e-06,0.0750659868182217
woG1,58,0.0755798168419325,,,,91.37759685516356,0.0552612461882536,0.0,0.0,0.0596842032048057,0.0558724091311947,0.0084734281838001,0.1845714478585563,4.957755488480851e-06,0.0755798168419325
woG1,59,0.0773167057176593,,,,91.1183774471283,0.0567425950201319,0.0,0.0,0.0606161959957881,0.0571675570834367,0.0086297103791635,0.1800440133350794,4.754085750107635e-06,0.0773167057176593
woG1,60,0.0750300790198513,0.0969659835100174,21.962869262695317,0.7975265820821126,91.13874578475952,0.0548883538968006,0.0,0.0,0.0590772100678477,0.0555658110676974,0.0088153022234557,0.1798555391733763,5.215518417654105e-06,0.0750300790198513
woG1,61,0.0743929198103361,,,,91.4242217540741,0.0544332649222895,0.0,0.0,0.0587439871408411,0.0550745795557244,0.0085919802993169,0.1778906932497611,4.833431604572887e-06,0.0743929198103361
woG1,62,0.072038372612146,,,,91.15034246444702,0.0525576412586159,0.0,0.0,0.0571057908084304,0.0532802957736077,0.0086836284408193,0.1780737137086079,4.549431724348334e-06,0.072038372612146
woG1,63,0.0729913631545715,,,,91.06672430038452,0.0533819567931235,0.0,0.0,0.0579397180041328,0.0540450017624458,0.0087903709891328,0.1730974963942512,4.880241616513138e-06,0.0729913631545715
woG1,64,0.0757218079305574,,,,91.11674690246582,0.0555315707184252,0.0,0.0,0.0595206855109236,0.0559768737522793,0.008235911773823,0.17871442632597,4.63667447444328e-06,0.0757218079305574
woG1,65,0.072888470086895,0.0974033586680889,21.780441284179688,0.8002930800120036,90.96255254745483,0.0532852490203546,0.0,0.0,0.0577229345675374,0.053837942554936,0.0086056538437661,0.1764650253243133,4.5551249008655e-06,0.072888470086895
woG1,66,0.0700183335813831,,,,91.2054512500763,0.0511092527418351,0.0,0.0,0.0557699037685257,0.0518327341949353,0.0084949978321912,0.1700646446742972,4.950996974320872e-06,0.0700183335813831
woG1,67,0.0713884261604703,,,,91.14022946357728,0.0521294351086997,0.0,0.0,0.0567627287485071,0.0527514098517474,0.0084973132566045,0.1743927530211503,5.040207657166557e-06,0.0713884261604703
woG1,68,0.0715123767063754,,,,91.1040141582489,0.0522666975367264,0.0,0.0,0.0568228508116769,0.0528515324485106,0.0083063524407258,0.1732493035006718,5.05109039187704e-06,0.0715123767063754
woG1,69,0.0706437859745299,,,,91.15214085578918,0.0515975536717498,0.0,0.0,0.0562666402366317,0.0522561904012424,0.0085496009235865,0.1704824408668963,4.609581948521839e-06,0.0706437859745299
woG1,70,0.0685949792749569,0.0953725986182689,22.13952891031901,0.8013293743133545,91.20935344696044,0.0500099813015978,0.0,0.0,0.0548270507486628,0.0507258228255344,0.0083177692417177,0.1694100298842445,4.789665025438099e-06,0.0685949792749569
woG1,71,0.0709807902391328,,,,90.9900689125061,0.0518794384494912,0.0,0.0,0.0563591576227154,0.0523805596606164,0.0085066834686049,0.1717960926719376,5.064563636312466e-06,0.0709807902391328
woG1,72,0.0691509645615444,,,,91.20100402832033,0.050493122124281,0.0,0.0,0.055119600543966,0.051142320479648,0.008327749962384,0.1676769840424178,5.071727901352516e-06,0.0691509645615444
woG1,73,0.0696759404706173,,,,91.22612500190736,0.0508905112376955,0.0,0.0,0.0555681620006922,0.0514659552270027,0.0086973895639425,0.1675472914195451,4.896792497333716e-06,0.0696759404706173
woG1,74,0.0701346880771586,,,,91.16506147384644,0.0512494957074523,0.0,0.0,0.0561544322027046,0.0518294843982477,0.008393716605258,0.1677699028590663,4.596152934690282e-06,0.0701346880771586
woG1,75,0.0667888338021079,0.0948982462286949,22.186951192220054,0.8050654729207357,91.108717918396,0.04862884036647,0.0,0.0,0.0536775313562057,0.0493059380926558,0.0083505071424802,0.1668257125210566,4.899189906251848e-06,0.0667888338021079
woG1,76,0.0668725807097603,,,,91.15255689620972,0.0486853371267436,0.0,0.0,0.0537180213837838,0.0494238900661957,0.0083521698586276,0.1668400013910942,5.045589136528693e-06,0.0668725807097603
woG1,77,0.0667261554569494,,,,91.27009510993958,0.0486138511265887,0.0,0.0,0.053534069251208,0.0492460567840054,0.0082348004502595,0.1660764669907874,5.404143627865813e-06,0.0667261554569494
woG1,78,0.068236431106925,,,,91.11797761917114,0.0497930788541915,0.0,0.0,0.05461078992144,0.0503900002413352,0.0082185262371404,0.1669476671663464,5.332011254806198e-06,0.068236431106925
woG1,79,0.0662916570474378,,,,91.0724744796753,0.048286975865237,0.0,0.0,0.0534078302777937,0.0490362417471946,0.0082494144625656,0.1632401727017809,4.999190790020461e-06,0.0662916570474378
woG1,80,0.0647333355345687,0.107060732319951,21.241314697265626,0.7983573277791342,91.20929956436156,0.0471055868585578,0.0,0.0,0.052265848659101,0.0478494105341493,0.0081361959474619,0.1612828378183919,4.698868648258671e-06,0.0647333355345687
woG1,81,0.0668681790044561,,,,90.94444704055786,0.0487370211478383,0.0,0.0,0.0537844543024653,0.049431795132209,0.008226282135049,0.1641945636174717,4.878959445564377e-06,0.0668681790044561
woG1,82,0.0665779810276676,,,,91.17338371276855,0.048496538223546,0.0,0.0,0.0533793994729391,0.0491279539820112,0.0080517939574344,0.1670652747642798,5.11762940502037e-06,0.0665779810276676
woG1,83,0.0639194239114151,,,,91.08794689178468,0.0464279760499713,0.0,0.0,0.0516580667987954,0.0471046131226371,0.0081063427191349,0.1644658042026348,5.640696135275511e-06,0.0639194239114151
woG1,84,0.0633217861081977,,,,91.13359332084656,0.0460226662365383,0.0,0.0,0.0511936525676827,0.0466681926007397,0.0081342375860167,0.1609600781783705,4.865088450268584e-06,0.0633217861081977
woG1,85,0.0638355316258356,0.0901291240006685,22.704298400878905,0.805580202738444,91.1239275932312,0.0463569305653943,0.0,0.0,0.0514669594828222,0.0469345123064322,0.0081722428716841,0.1660256135414858,5.055034225039636e-06,0.0638355316258356
woG1,86,0.0633542026835875,,,,91.27624917030334,0.0460019243087192,0.0,0.0,0.0512063344482515,0.0466865375332656,0.0079950499806369,0.1639403977477159,5.176995653922875e-06,0.0633542026835875
woG1,87,0.0637333884713102,,,,91.1687195301056,0.0463053647459286,0.0,0.0,0.051610908135161,0.0470251790782223,0.0082602659202196,0.1616619071144549,5.625158890624469e-06,0.0637333884713102
woG1,88,0.0640680995143827,,,,91.17359042167664,0.0465828818345411,0.0,0.0,0.0517853990227716,0.0472251694099825,0.0079379128177696,0.1631133214982806,5.261092643025111e-06,0.0640680995143827
woG1,89,0.0628470564413754,,,,91.25323748588562,0.0455901211310849,0.0,0.0,0.0507836828130434,0.0462323811485386,0.0080901634665664,0.1650248613880306,5.411079282976834e-06,0.0628470564413754
woG1,90,0.0628823826975021,0.0893321745097637,22.68130442301432,0.8100943883260091,91.0190691947937,0.045609801244296,0.0,0.0,0.0508334207058441,0.0463148173494417,0.0079315540602155,0.1654183919556805,5.196607590605905e-06,0.0628823826975021
woG1,91,0.0626094835337068,,,,90.8704571723938,0.0454745483355688,0.0,0.0,0.0507476935926519,0.0461025008565334,0.0078903096460844,0.1611669128913371,5.6353425971266334e-06,0.0626094835337068
woG1,92,0.0638471601500374,,,,91.0205008983612,0.0464301349931075,0.0,0.0,0.0516992203860742,0.0470097369560208,0.0076139313168823,0.1634987962172656,5.006272097733711e-06,0.0638471601500374
woG1,93,0.0630221180007106,,,,91.06509351730348,0.0457589366763341,0.0,0.0,0.0511212094580052,0.0464393471016502,0.0078588873491485,0.1628426643180065,5.140358300649811e-06,0.0630221180007106
woG1,94,0.0619827179146594,,,,91.04743146896362,0.0450237464526149,0.0,0.0,0.0504735810529501,0.0457109560365559,0.00785750785812,0.1575120894513169,5.113625587095911e-06,0.0619827179146594
woG1,95,0.0609671134868117,0.0974219292402267,21.994761149088543,0.8041643619537353,91.04774475097656,0.0441706591728525,0.0,0.0,0.049571455471584,0.0448296951038427,0.0078194200091796,0.161959450814079,5.662675085007789e-06,0.0609671134868117
woG1,96,0.0600964994032363,,,,91.08455061912537,0.0435282699458423,0.0,0.0,0.0491459194082217,0.0443108496179834,0.007939569926897,0.1569583901494252,5.296267489466631e-06,0.0600964994032363
woG1,97,0.0605312764766763,,,,91.232262134552,0.0438166677829672,0.0,0.0,0.0493961771125676,0.0445662543147069,0.0079053409634249,0.160858928607624,5.792733745626895e-06,0.0605312764766763
woG1,98,0.0614993061687125,,,,91.12246346473694,0.0446377643765729,0.0,0.0,0.0499571457993788,0.0452748628058394,0.0077340588637734,0.1595607889724559,5.659158291150068e-06,0.0614993061687125
woG1,99,0.0589839260048065,,,,91.20214486122131,0.0426352397065426,0.0,0.0,0.048323926195258,0.0433683860589002,0.0077144850930962,0.1595941927345072,5.253095272213305e-06,0.0589839260048065
woG1,100,0.0588773367773802,0.1018888652324676,21.85535888671875,0.8081148465474447,91.09821152687071,0.0425654137812432,0.0,0.0,0.0481388763692535,0.04323724449658,0.0076937125156038,0.1598903387174254,6.081385676414524e-06,0.0588773367773802
