Loss_Variant,Epoch,Train_Loss,Val_Loss,Val_PSNR,Val_SSIM,Time,recon,ssim,edge,wav,base,illum,col,oe,total
woG3,49,0.0909549265367085,,,,91.56901454925536,0.0604317784614738,0.1422752791740855,0.0093364438965733,0.0632561957310946,0.0,0.0,0.1827243382691359,5.17740514964345e-06,0.0909549265367085
woG3,50,0.0880162129942022,0.1133772321045398,21.33497060139974,0.8123465855916341,91.59272718429564,0.0579934524158473,0.1410691181167227,0.0093589900672191,0.0610382752645699,0.0,0.0,0.1755665008161888,5.110129814539237e-06,0.0880162129942022
woG3,51,0.0870230106300995,,,,91.64615726470949,0.0572240990052213,0.1392735579951864,0.0093079552008602,0.0605162077690245,0.0,0.0,0.1800560363125605,6.213758105150306e-06,0.0870230106300995
woG3,52,0.0872289334713924,,,,91.72248125076294,0.0573136051964075,0.139529073824648,0.0093036908923541,0.0606847137640245,0.0,0.0,0.1832973180857838,5.923996113323548e-06,0.0872289334713924
woG3,53,0.0862408388467108,,,,91.55064535140993,0.0565733626851292,0.1393225427533759,0.0092902175937092,0.0599519648879277,0.0,0.0,0.1754181075413696,6.43870052549898e-06,0.0862408388467108
woG3,54,0.0867941965822313,,,,91.72751498222352,0.0570350754395371,0.1393673913400681,0.009293347089475,0.0601791247694951,0.0,0.0,0.1787481071030507,5.255100966512746e-06,0.0867941965822313
woG3,55,0.0841033706960619,0.1213019769638776,21.06150258382161,0.8111356258392334,91.5471088886261,0.054766927006059,0.1385624056956807,0.0092659722937301,0.0583172672290782,0.0,0.0,0.1711670691605474,6.048549850759942e-06,0.0841033706960619
woG3,56,0.0838706737964368,,,,91.63991475105286,0.0546955879258572,0.1369468496471154,0.0091722891971346,0.0582915653520431,0.0,0.0,0.1755528887275789,6.087828316445396e-06,0.0838706737964368
woG3,57,0.0826603519562326,,,,91.71130847930908,0.0535208554633083,0.1371426357597601,0.0091851093676551,0.0573360959648108,0.0,0.0,0.1760950457976489,5.718809355264794e-06,0.0826603519562326
woG3,58,0.0822403495978625,,,,91.64919638633728,0.0533625523666622,0.1358747614211723,0.0091433583254941,0.0570491250970813,0.0,0.0,0.1737710724844307,6.319394421102868e-06,0.0822403495978625
woG3,59,0.0833501782817918,,,,91.7993745803833,0.0544738093788018,0.135601778010853,0.0091214414846274,0.0580541654566272,0.0,0.0,0.1717820256093486,5.611947604459464e-06,0.0833501782817918
woG3,60,0.082040275431803,0.1254704408347606,20.626344807942708,0.809815502166748,92.40639448165894,0.0533103838288148,0.1353471205859887,0.0091369417190673,0.0570108568387442,0.0,0.0,0.1705024690046662,5.8643252714275126e-06,0.082040275431803
woG3,61,0.0816724213359297,,,,91.83881998062134,0.0527778775660229,0.1360708211289077,0.0091520643174709,0.0566175680485416,0.0,0.0,0.1748428791761398,5.424061631241779e-06,0.0816724213359297
woG3,62,0.0802875528814362,,,,91.78261756896973,0.0518216487997379,0.1341702254092107,0.0090728011745654,0.0557738517517926,0.0,0.0,0.1712376297008795,6.846075172176559e-06,0.0802875528814362
woG3,63,0.0810650360205623,,,,91.82385420799255,0.0525449953026703,0.1342507014509107,0.009065010760468,0.0563938527322206,0.0,0.0,0.1708807622800107,6.1472371389888365e-06,0.0810650360205623
woG3,64,0.0838463966291947,,,,91.65425395965576,0.0549728889629,0.1351923566372668,0.0091110466040487,0.0586585472108887,0.0,0.0,0.1723178067534673,6.193242176707373e-06,0.0838463966291947
woG3,65,0.0806253453808241,0.1258336286991834,20.548851013183597,0.8122931162516276,91.4772253036499,0.0520530641536976,0.1347000603793097,0.0090992333191889,0.0560955144159618,0.0,0.0,0.1712302455648047,6.419061529342408e-06,0.0806253453808241
woG3,66,0.078496315165377,,,,91.61363172531128,0.0505201557925978,0.132090653063821,0.0089858186767115,0.0544548892706144,0.0,0.0,0.1678404904535559,6.872315927890898e-06,0.078496315165377
woG3,67,0.0808560588381818,,,,91.59005641937256,0.0524064163814802,0.1342534833267087,0.0090308346953548,0.0562607702783873,0.0,0.0,0.1679581338997747,5.251044687615178e-06,0.0808560588381818
woG3,68,0.0817463645619935,,,,91.6286141872406,0.0531196095446338,0.1347779734212844,0.0090986561892767,0.0568284987792617,0.0,0.0,0.1704389900579804,6.533805939705506e-06,0.0817463645619935
woG3,69,0.078392189637315,,,,91.72726345062256,0.0504463775175028,0.1322356350109225,0.0089853137662848,0.0546069236044756,0.0,0.0,0.1646288809229115,6.934186903851792e-06,0.078392189637315
woG3,70,0.0779429275053935,0.1156874615699052,21.384244283040363,0.8182030995686849,91.59542608261108,0.0499468294628819,0.1319480469969452,0.0089771109365965,0.054175353624293,0.0,0.0,0.1710473872476914,5.8734436035014285e-06,0.0779429275053935
woG3,71,0.0769910266409154,,,,91.5722885131836,0.0493836833438912,0.1306418263521351,0.0089183348750115,0.0535352487178122,0.0,0.0,0.1641130090736952,7.22690747891849e-06,0.0769910266409154
woG3,72,0.0768159084083115,,,,91.57089710235596,0.0492890771539484,0.1301648983212768,0.0088970481616551,0.0534803336944247,0.0,0.0,0.1639372045632268,7.283062323904694e-06,0.0768159084083115
woG3,73,0.0751083688657792,,,,91.68972897529602,0.0478205061288642,0.1293484045833837,0.0088896373989152,0.0522060770480359,0.0,0.0,0.1632278463268866,7.764309144508616e-06,0.0751083688657792
woG3,74,0.0756934646089546,,,,91.7032709121704,0.0483467675531741,0.1295568571716058,0.0089053094547364,0.0527342796386753,0.0,0.0,0.1624545150848685,6.965026439104947e-06,0.0756934646089546
woG3,75,0.0749773748341153,0.1130986101925373,21.55118103027344,0.8191192468007406,91.66260528564452,0.0476945357733085,0.1294223309540357,0.0088843898160657,0.0521056537714893,0.0,0.0,0.1628372986785701,7.075384782040759e-06,0.0749773748341153
woG3,76,0.0753090930339254,,,,91.64973306655884,0.0478153557318155,0.1308134398499473,0.0089728659263155,0.0524719902543259,0.0,0.0,0.1612625804225929,6.744127193450357e-06,0.0753090930339254
woG3,77,0.0752409044042474,,,,92.04974484443665,0.0481178995038642,0.1287151237980264,0.0088429628627099,0.0524185114524892,0.0,0.0,0.1590016878164205,7.323112200541088e-06,0.0752409044042474
woG3,78,0.0778837452841098,,,,91.6395297050476,0.0502798312542135,0.1302779849435462,0.0089182236392173,0.0543572196248369,0.0,0.0,0.1633828378847387,7.051482941723219e-06,0.0778837452841098
woG3,79,0.075724415572696,,,,91.61274194717409,0.0482791859015333,0.1306008525559159,0.0089342670370137,0.0528128140102155,0.0,0.0,0.1591647601396334,6.805773418376229e-06,0.075724415572696
woG3,80,0.0742081050440424,0.1176268961280584,21.2551020304362,0.8147555351257324,91.882550239563,0.0472043849772117,0.1283252884130009,0.0088300994620276,0.0517583749882999,0.0,0.0,0.1586338430032378,7.459509334521924e-06,0.0742081050440424
woG3,81,0.0756699435535024,,,,91.67067360877992,0.0484934746150354,0.1288050242134782,0.008870396625678,0.0529045576199156,0.0,0.0,0.1589883652011879,6.338043144359755e-06,0.0756699435535024
woG3,82,0.0735829816673134,,,,91.672682762146,0.046660045574068,0.1279541982001945,0.0087977402354972,0.0511710698426258,0.0,0.0,0.1598081673632879,7.027226928694939e-06,0.0735829816673134
woG3,83,0.0725080055780098,,,,91.63216066360474,0.0459217590692101,0.1260346535776482,0.008757056695119,0.0505720253300959,0.0,0.0,0.159868021175021,7.284977581314517e-06,0.0725080055780098
woG3,84,0.0735802041885794,,,,91.49523854255676,0.0469012905950429,0.1267645349268053,0.0087622262415338,0.0513845513132019,0.0,0.0,0.1557644720448822,6.849456689725227e-06,0.0735802041885794
woG3,85,0.0727005665663813,0.1114801429212093,21.81975402832031,0.8209448178609212,91.64958810806274,0.0461002821255414,0.1264321872445403,0.0087432820411002,0.0505865830012032,0.0,0.0,0.1575641587498735,8.217990374649575e-06,0.0727005665663813
woG3,86,0.0729128728147412,,,,91.41501212120056,0.0462189139798283,0.126615893156802,0.0087590827568449,0.0508190740480041,0.0,0.0,0.1599013415760681,6.731180371533654e-06,0.0729128728147412
woG3,87,0.0724812791850723,,,,91.8935546875,0.0459742964260646,0.1259102000564825,0.0087288349187459,0.0507110315451367,0.0,0.0,0.156352733307686,7.371259069086863e-06,0.0724812791850723
woG3,88,0.0718085239717706,,,,91.72499537467957,0.0454025908113747,0.1252704663354842,0.0086938427822267,0.0500861640225668,0.0,0.0,0.1586848422274237,7.991609889732977e-06,0.0718085239717706
woG3,89,0.0727213421744889,,,,91.60339736938477,0.0461951434062641,0.1258120238780975,0.008703986140823,0.0507025928618233,0.0,0.0,0.1581452454089141,8.298481813018493e-06,0.0727213421744889
woG3,90,0.0730335995493853,0.121582381427288,21.20345204671224,0.8178847153981527,91.68440127372742,0.0463695760022421,0.1263621234502948,0.0087411129679225,0.050963211377136,0.0,0.0,0.1597756686024978,7.869735923725476e-06,0.0730335995493853
woG3,91,0.0714317878067004,,,,91.60084652900696,0.0451118986534534,0.1246587648743488,0.0086853095620382,0.0498327362488527,0.0,0.0,0.1600057497987004,7.459481550027828e-06,0.0714317878067004
woG3,92,0.0710259307420156,,,,91.72603297233582,0.0448379310183837,0.1245603673770779,0.0086755201441892,0.0496593740936674,0.0,0.0,0.1548670654902692,7.711337139733661e-06,0.0710259307420156
woG3,93,0.0716728055696995,,,,91.73261857032776,0.0453491289412877,0.1249883971253379,0.0087187251602833,0.0501710386244488,0.0,0.0,0.1562858448043221,7.978116235793774e-06,0.0716728055696995
woG3,94,0.0723359192736813,,,,91.61937475204468,0.0459691293720827,0.1252911999577381,0.0087168176933268,0.0506187610511408,0.0,0.0,0.154384864219388,7.067111701531394e-06,0.0723359192736813
woG3,95,0.0696544831954553,0.1183265075087547,21.131617228190105,0.8233285268147786,91.60031175613403,0.0437599763915431,0.1234307596918012,0.0086531269470932,0.0485946334684725,0.0,0.0,0.1529795179967997,7.49864366955222e-06,0.0696544831954553
woG3,96,0.0694298585418795,,,,91.52794075012208,0.0434830167987307,0.1238529726130063,0.0086460369104733,0.0483930387580003,0.0,0.0,0.1532535444884026,8.021287862792024e-06,0.0694298585418795
woG3,97,0.0683042982318362,,,,91.5564534664154,0.0426220495528617,0.1225654790635968,0.0086338643831979,0.0475812672530529,0.0,0.0,0.1529576311834523,7.941282942324435e-06,0.0683042982318362
woG3,98,0.0676791321974797,,,,91.60858678817748,0.0421445372163272,0.1222398242012399,0.0085545948469919,0.0471103345730998,0.0,0.0,0.150100013454918,6.39899060969481e-06,0.0676791321974797
woG3,99,0.068446201592928,,,,91.77647566795348,0.0426776016161578,0.1226604199800335,0.0086230412621783,0.0477481582431031,0.0,0.0,0.1559227651259938,7.724372612052716e-06,0.068446201592928
woG3,100,0.0714295891220452,0.1236889772117137,20.816521199544272,0.8214507261912029,91.7223608493805,0.0452473727436583,0.1240919022286524,0.0086519652634065,0.0499755789174652,0.0,0.0,0.1568852129285453,8.157369973548822e-06,0.0714295891220452
woG3,101,0.0689614291501338,,,,91.85126447677612,0.0432193111475618,0.1228956702302713,0.0085948287341438,0.0479977757776858,0.0,0.0,0.1519064067511773,7.4984938501721855e-06,0.0689614291501338
woG3,102,0.0679533211972381,,,,91.8491723537445,0.0424573521938968,0.12205521200524,0.0085743893602038,0.0474544323247964,0.0,0.0,0.1481264007018237,8.467503971651914e-06,0.0679533211972381
woG3,103,0.0676894508241141,,,,91.7786169052124,0.0422239570466221,0.121598479200582,0.00853732059954,0.0472133206356255,0.0,0.0,0.1510851788105534,8.593439334051197e-06,0.0676894508241141
woG3,104,0.0666803915175746,,,,91.70870280265808,0.0413838002800208,0.1210840442141548,0.0085226405625704,0.0465540075521977,0.0,0.0,0.149172265326879,8.676328997318725e-06,0.0666803915175746
woG3,105,0.0680098214843234,0.1128396168351173,21.803190104166667,0.824495776494344,92.04668641090392,0.042406898969021,0.1222149314450436,0.0085790316177318,0.0474714162133511,0.0,0.0,0.152196388935945,9.008004298561292e-06,0.0680098214843234
woG3,106,0.0673369694440091,,,,92.27359819412231,0.0419763906049679,0.1209265780253488,0.0085233225998636,0.0470598205374401,0.0,0.0,0.1515289625672043,6.045079985940517e-06,0.0673369694440091
woG3,107,0.0684971170896878,,,,92.0503270626068,0.042775582186267,0.1225553042575961,0.008617926312641,0.0479476753103195,0.0,0.0,0.1535722588295819,8.27168811826414e-06,0.0684971170896878
woG3,108,0.0684336423263198,,,,91.60971450805664,0.0426635044611624,0.1234826308781983,0.0086579732711381,0.0477564839463009,0.0,0.0,0.149711716126223,9.156749888147853e-06,0.0684336423263198
woG3,109,0.0672275574236619,,,,91.51482820510864,0.0419383625362495,0.1208386895109395,0.0085273960254109,0.0469913643586342,0.0,0.0,0.1488809772446507,9.243783381272728e-06,0.0672275574236619
woG3,110,0.0693186332517471,0.1196501236408948,21.2554931640625,0.8233490467071534,91.88452196121216,0.0435970473240633,0.1229297323305098,0.0085841062188637,0.048465321313773,0.0,0.0,0.148780225699798,9.021436367375516e-06,0.0693186332517471
woG3,111,0.0679415238441013,,,,91.68989396095276,0.0424248894340679,0.1216360535777983,0.0085470924673021,0.0473677955995329,0.0,0.0,0.1527183632381626,8.041716165879233e-06,0.0679415238441013
woG3,112,0.0673538752083407,,,,91.76020312309264,0.0418731847808497,0.1220938895569473,0.0085846806540474,0.0470516064250078,0.0,0.0,0.1486578391345798,8.722819292646645e-06,0.0673538752083407
woG3,113,0.0659187207395424,,,,91.81142020225523,0.0407934873441203,0.1201337575912475,0.0085665170278888,0.04617705803792,0.0,0.0,0.1491293897394274,9.07185387127544e-06,0.0659187207395424
woG3,114,0.0689903299217341,,,,91.6947057247162,0.0432779477359574,0.1224311067432653,0.0085800131553875,0.0481746713554517,0.0,0.0,0.1532333087115014,7.474951815963506e-06,0.0689903299217341
woG3,115,0.0672984956534671,0.1239055227488279,21.20928649902344,0.8167241414388021,91.90004229545592,0.0418666556294335,0.1212577634170407,0.0085743545653817,0.047093085303414,0.0,0.0,0.1523460777568035,8.912786309238385e-06,0.0672984956534671
woG3,116,0.0661500382740966,,,,91.75897645950316,0.0410700870799969,0.119669174561735,0.0084545292250323,0.0462035482108104,0.0,0.0,0.1505241892376884,8.02506901930924e-06,0.0661500382740966
woG3,117,0.0645794867858535,,,,91.7267255783081,0.039706316394884,0.1193708538031969,0.0084315671730542,0.0451169687582821,0.0,0.0,0.1468259629900338,8.642337893657915e-06,0.0645794867858535
woG3,118,0.0655237166058333,,,,91.84057950973512,0.0405321908412409,0.1196056594614122,0.008471685274672,0.0458473991755335,0.0,0.0,0.1479615504380132,6.893569078149432e-06,0.0655237166058333
woG3,119,0.0648159399995061,,,,91.81306505203248,0.0399098989752228,0.1190514515657893,0.0084396634502794,0.0453453498938288,0.0,0.0,0.149931293652683,8.61150091935553e-06,0.0648159399995061
woG3,120,0.0645084056514697,0.1217429339885711,21.08523661295573,0.8232064882914225,92.34982872009276,0.0396041259871887,0.1191169575589602,0.0084407688500206,0.0450576394796371,0.0,0.0,0.1505002020934566,8.236418607037473e-06,0.0645084056514697
woG3,121,0.0632982209752329,,,,91.35035610198976,0.0387112337210383,0.1181219738037859,0.0084004702703019,0.0442148770251479,0.0,0.0,0.1455693266919401,9.080427534335913e-06,0.0632982209752329
woG3,122,0.0625687402779938,,,,91.79375052452087,0.0381136842102545,0.1173424271286511,0.0083543187404265,0.0436849965423834,0.0,0.0,0.1470549446759654,7.683643284593304e-06,0.0625687402779938
woG3,123,0.0628807559670483,,,,91.68341708183289,0.0384186340312733,0.1173926670043194,0.0083735585212707,0.0439159108142628,0.0,0.0,0.1460590378427114,8.981234446793496e-06,0.0628807559670483
woG3,124,0.0636872818357631,,,,91.64981389045715,0.0390748468029205,0.1180195920780056,0.0083834696293915,0.0445055313652656,0.0,0.0,0.1464893705532199,9.27634817666123e-06,0.0636872818357631
woG3,125,0.0641046241841843,0.1126645449548959,22.048751831054688,0.8232820828755697,91.72853302955627,0.0393699431394944,0.1181266742651579,0.0084243904509138,0.0448908758670335,0.0,0.0,0.1501547279538678,9.485921859298897e-06,0.0641046241841843
woG3,126,0.0644068515813741,,,,91.67887234687804,0.039696976863092,0.1186171916664623,0.0084077118892131,0.0450013782065667,0.0,0.0,0.1448347962415609,1.0344893288152027e-05,0.0644068515813741
woG3,127,0.0628648873907132,,,,91.69489216804504,0.0384109084357003,0.1175602317833509,0.0083812345544517,0.0438838288737613,0.0,0.0,0.144503830519856,9.8792692307092e-06,0.0628648873907132
woG3,128,0.0657672608484987,,,,91.893940448761,0.0408455147942314,0.1189417712024,0.0084328203057473,0.0461370696267876,0.0,0.0,0.1483893386531071,8.662529811613695e-06,0.0657672608484987
woG3,129,0.0643268378726283,,,,91.74130773544312,0.0396915277252431,0.1180717979298263,0.0084045490891229,0.0449950485261248,0.0,0.0,0.1452305705332365,9.717128600171202e-06,0.0643268378726283
woG3,130,0.0630421026258683,0.1216797363013029,21.277674357096355,0.8220058917999268,91.74986672401428,0.0387579384030865,0.116781438471841,0.0083406643873294,0.0442705651836805,0.0,0.0,0.1404086095509959,9.66865998600712e-06,0.0630421026258683
woG3,131,0.0619118519921283,,,,91.72657823562622,0.0376646701154894,0.1166623435059531,0.0083396983119185,0.0431972878725558,0.0,0.0,0.1437485204612622,9.12547128404284e-06,0.0619118519921283
woG3,132,0.0608054490790503,,,,91.64384698867798,0.0367449976381708,0.1163929124347499,0.0083291519883653,0.0425061345192008,0.0,0.0,0.1392240340164938,8.49887369147595e-06,0.0608054490790503
woG3,133,0.0616475420347491,,,,91.90401768684389,0.0374278250440466,0.1166051064358383,0.0083293305083987,0.0431035153079228,0.0,0.0,0.1432055702097103,9.139089851993323e-06,0.0616475420347491
woG3,134,0.0612091466051633,,,,91.7154734134674,0.0371408283588339,0.1159716483022345,0.0083010813076293,0.0428236519734634,0.0,0.0,0.141576702477502,9.024929907255489e-06,0.0612091466051633
