Loss_Variant,Epoch,Train_Loss,Val_Loss,Val_PSNR,Val_SSIM,Time,recon,ssim,edge,wav,base,illum,col,oe,total
woG2,1,0.2100493696014412,0.2124442085623741,17.0841313680013,0.707819668451945,92.0304708480835,0.122779675652502,0.2938461811816106,0.0156093014969078,0.0,0.1793311894184253,0.0103943751033273,0.2857251927012302,8.315958168516718e-07,0.2100493696014412
woG2,2,0.172674364547749,,,,91.67416524887084,0.1035013821464581,0.2402020472972119,0.0135680031962692,0.0,0.1318574411580797,0.0126010533498569,0.2542347195939939,7.002559198657883e-07,0.172674364547749
woG2,3,0.1636962367252248,,,,91.9140121936798,0.100677499059038,0.2305394005580026,0.0130484297176914,0.0,0.1093687389778797,0.013093380120079,0.2432088872692624,1.0534907357720804e-06,0.1636962367252248
woG2,4,0.1561940243376083,,,,92.2110161781311,0.0968160694312365,0.2208709531143063,0.0126283397577458,0.0,0.0994507805978665,0.012698907733391,0.2354908110421212,1.1322200801138335e-06,0.1561940243376083
woG2,5,0.1542050351129203,0.1587918661534786,19.415354919433597,0.7671628634134928,92.09694266319276,0.0962723241355575,0.2148474024944618,0.0123367596371862,0.0,0.0967650849860711,0.0120851912489924,0.2384459787949187,1.1440870012389515e-06,0.1542050351129203
woG2,6,0.1480090579048532,,,,91.31835341453552,0.0921771268619865,0.2073067187285814,0.0119930678352591,0.0,0.0926938661847446,0.0116884861080372,0.2331202750811811,1.201034769433544e-06,0.1480090579048532
woG2,7,0.1438259428031132,,,,91.44513177871704,0.0896263358900781,0.2001941282241071,0.0116999348373625,0.0,0.090198084437212,0.011253028978273,0.2322809368860526,1.2760844022517726e-06,0.1438259428031132
woG2,8,0.1424067262254777,,,,91.3662793636322,0.0890392589337024,0.196575857088214,0.0114970228245451,0.0,0.0893904982043094,0.0109985194314026,0.2274121554171452,1.4200220153782914e-06,0.1424067262254777
woG2,9,0.1382535201970671,,,,91.23758578300476,0.0861162818724014,0.1925833137308965,0.0114341615050359,0.0,0.0864581661756898,0.0107762494284781,0.2262143015128667,1.4266545100886134e-06,0.1382535201970671
woG2,10,0.1374835821448779,0.1454493086785078,20.22144953409831,0.7819311618804932,91.35633659362792,0.0859139033089407,0.1893822394433569,0.0111736919173634,0.0,0.086554981187963,0.0103261074028359,0.2233278956569609,1.509144415459275e-06,0.1374835821448779
woG2,11,0.1322043276101839,,,,91.17943120002748,0.0822874392520208,0.183354945944958,0.0110211175347327,0.0,0.0830053262962181,0.0104799108831669,0.2211559129054429,1.4061665295854476e-06,0.1322043276101839
woG2,12,0.1336585445726504,,,,91.26867747306824,0.0836743632423096,0.1828368692124476,0.0109333159272238,0.0,0.0839089922240523,0.0101481745340174,0.2209158771839298,1.608262628491296e-06,0.1336585445726504
woG2,13,0.1299225096209127,,,,91.2795729637146,0.0810940922161594,0.1786459444976244,0.010793874513541,0.0,0.0815428954350655,0.0100264569026891,0.2190559179079337,1.6123322977504432e-06,0.1299225096209127
woG2,14,0.1308422950936145,,,,91.26562118530272,0.0816999802701786,0.1798302316274799,0.0107906393393813,0.0,0.0822114620785244,0.0099966392936337,0.2193103328835768,1.6708741372899388e-06,0.1308422950936145
woG2,15,0.1269847150953089,0.1369864121079445,20.65292485555013,0.7941064675649007,91.23563146591188,0.0792599590342553,0.1733934874417352,0.0106029628058437,0.0,0.0799218370105888,0.0096635969057984,0.2214057450411749,1.5394089842547875e-06,0.1269847150953089
woG2,16,0.1239428642954005,,,,91.21058225631714,0.0771443612384991,0.1711260515158293,0.0105007158203019,0.0,0.0777976154426082,0.0096087081617385,0.2138161792984751,1.627935733750478e-06,0.1239428642954005
woG2,17,0.1230343727425473,,,,91.23229146003725,0.0764885238814549,0.1703061202510458,0.0105056716014676,0.0,0.0770469560425301,0.0097929394506223,0.2140900714964163,1.922093100250927e-06,0.1230343727425473
woG2,18,0.1222903012740807,,,,91.32539534568788,0.0760962018651551,0.1684593177232586,0.0104543644835653,0.0,0.0767182872065755,0.0095928306920362,0.214568943884529,1.937940830925132e-06,0.1222903012740807
woG2,19,0.1220320360582383,,,,91.24771976470949,0.0762202163516986,0.1668269160341044,0.0103682129506449,0.0,0.0762447069292185,0.0095056582654475,0.2129975521906477,2.664741788156528e-06,0.1220320360582383
woG2,20,0.1192529433880184,0.1667185164988041,19.146685791015624,0.7832400639851888,91.36098527908324,0.0740894868847776,0.1648868464055608,0.0102839599226097,0.0,0.0748471919691464,0.009414035697147,0.2096826608796588,1.7418772912947134e-06,0.1192529433880184
woG2,21,0.1192242376750609,,,,91.1715612411499,0.0743211552073232,0.1635314147980486,0.0101524812215175,0.0,0.0746839491986349,0.0091971286618318,0.2096581004682134,2.347758698924262e-06,0.1192242376750609
woG2,22,0.1181499212369567,,,,91.21925449371338,0.0735594546575038,0.1627067811176425,0.0101728393833656,0.0,0.0740304257659638,0.0091583164118718,0.2068517738800556,2.1512349510121834e-06,0.1181499212369567
woG2,23,0.1173845327108121,,,,91.26424932479858,0.0727836567236751,0.1639585167658133,0.0102562851341227,0.0,0.0731933792961425,0.0089558127458344,0.2069560294879264,2.3094721644495897e-06,0.1173845327108121
woG2,24,0.1158440790337617,,,,91.23391509056091,0.0717520245091348,0.1618403567642462,0.0101979745964168,0.0,0.0723157334523122,0.0089309234401119,0.206423143688284,1.91628446557476e-06,0.1158440790337617
woG2,25,0.1128479292402502,0.1310315057635307,20.94073181152344,0.7996486028035482,91.2314784526825,0.0696144154081579,0.1592653589170487,0.0100541368783375,0.0,0.0702033224591954,0.008953923038894,0.2042001753923345,2.108154707218557e-06,0.1128479292402502
woG2,26,0.1136683991453686,,,,91.39536714553832,0.0705808417596778,0.1575641798191383,0.0099594635148456,0.0,0.0710096938810387,0.0088591810972353,0.2022126152134332,3.141343685200283e-06,0.1136683991453686
woG2,27,0.1136537090432448,,,,91.26323199272156,0.0706377539050872,0.1571190029871268,0.0099760166857941,0.0,0.0710211732104176,0.0087695757430962,0.2021741325982281,2.093185197442736e-06,0.1136537090432448
woG2,28,0.1114741475245014,,,,91.34736466407776,0.0689951900514911,0.1559161387506078,0.0099097236219915,0.0,0.0695321678687803,0.0085447349119931,0.2003002310874032,3.3495700340771164e-06,0.1114741475245014
woG2,29,0.1109485337358029,,,,91.26164984703064,0.0685955143426774,0.155519282720128,0.0099013306498222,0.0,0.0690499071459301,0.0083992822920201,0.2024056770396037,2.265928894181291e-06,0.1109485337358029
woG2,30,0.1097140996793254,0.1311943288892507,20.969737752278647,0.8011596043904622,91.24527740478516,0.0678916227713715,0.1530173704272411,0.0098067472352966,0.0,0.0685058913392121,0.008787131238515,0.1987676235740302,3.224116255184313e-06,0.1097140996793254
woG2,31,0.1086036877126478,,,,91.22436213493349,0.0668658946075888,0.1540462438200341,0.0099085828129079,0.0,0.0673614561435629,0.0086308459361984,0.19863222008113,2.337931262558259e-06,0.1086036877126478
woG2,32,0.1071426722785977,,,,91.2549409866333,0.0661383786345603,0.1509897953174153,0.0097134364387173,0.0,0.0666642800645261,0.008484478433021,0.1929255915714092,2.5660868969621424e-06,0.1071426722785977
woG2,33,0.1079266844469992,,,,91.10454773902892,0.0662928375675052,0.1546493910375188,0.0098554254127819,0.0,0.0667617926221402,0.0086365520083879,0.1950177654746126,2.8822788313123352e-06,0.1079266844469992
woG2,34,0.1064951683043456,,,,91.25650024414062,0.0654999465666344,0.1517405768886941,0.0097552479023388,0.0,0.0661772692606585,0.0086491817883292,0.1909478227989595,2.779625911577689e-06,0.1064951683043456
woG2,35,0.10810386401708,0.1379816383123397,20.67396291097005,0.8081564903259277,91.62662529945374,0.066836337268841,0.1520380661135814,0.0097503869366816,0.0,0.0671707611897441,0.0081693716080034,0.1943282662722908,3.0196832098383403e-06,0.10810386401708
woG2,36,0.1065471983957486,,,,91.32512640953064,0.0656115554547945,0.1511237186486603,0.0097153773264135,0.0,0.0658631568133342,0.0085384820198609,0.1962785223101983,3.5850303610568447e-06,0.1065471983957486
woG2,37,0.1033309057477067,,,,91.24448442459106,0.0633896682869459,0.1475305606107242,0.0096023019792542,0.0,0.0638856466890114,0.0082301466504386,0.1947979554533958,3.801841847097495e-06,0.1033309057477067
woG2,38,0.1039908894444586,,,,91.17730236053468,0.0639669026446635,0.148001243345073,0.0096289082430303,0.0,0.064375958848195,0.0082201007448258,0.1904762096580911,3.0400905893007797e-06,0.1039908894444586
woG2,39,0.1029801540015662,,,,91.30461621284483,0.0631119858351398,0.1481312425410161,0.0095789985326653,0.0,0.063599914373433,0.0081646441840795,0.1898174020232724,2.813530882359437e-06,0.1029801540015662
